Question_ID,Question,option1,option2,option3,option4,correct_option,Subject,chapter,topic,Section,Difficulty,Points,Acceptance_rate,ExamFrequency,AvgTimeSpent(All Users),TimeSpent_Student,Source,TopicArrayLevel,Level_Student,Rating_Student,PredictedQuestionsID
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,3,###,10
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,4,###,11
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,5,###,12
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,6,###,13
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,7,###,14
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,8,###,15
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,9,###,16
7,"If $\int f(x) d x=f(x)$, then $\int(f(x))^{2} d x$ is",$\frac{1}{2}[(x)]^{2}$,$[(\mathrm{x})]^{3}$,$\frac{[f(x)]^{3}}{3}$,$[f(x)]^{2}$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3400,*#####,###,####,####,Goutam,####,10,###,17
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,1,###,9
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,2,###,10
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,3,###,11
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,4,###,12
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,5,###,13
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,6,###,14
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,7,###,15
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,8,###,16
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,9,###,17
8,$\int \frac{1}{x \sqrt{x^{2}-1}} d x=$,$\cos ^{-1} x+c$,$\sec ^{-1} x+c$,$\cot ^{-1} x+c$,$\tan ^{-1} x+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,3800,*#####,###,####,####,Goutam,####,10,###,18
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,1,###,10
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,2,###,11
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,3,###,12
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,4,###,13
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,5,###,14
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,6,###,15
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,7,###,16
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,8,###,17
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,9,###,18
9,$\int \frac{d x}{\sqrt{x}+\sqrt{x-2}}=$,$1 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+c$,$2 / 3\left[x^{3 / 2}-(x-2)^{3 / 2}\right]+C$,$\frac{1}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$, $\frac{2}{3}\left[(x-2)^{3 / 2}-x^{3 / 2}\right]+c$,Option 1,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4200,*#####,###,####,####,Goutam,####,10,###,19
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,1,###,11
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,2,###,12
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,3,###,13
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,4,###,14
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,5,###,15
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,6,###,16
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,7,###,17
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,8,###,18
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,9,###,19
10,$\int \frac{x^{2}+x-6}{(x-2)(x-1)} d x=$, $x+2 \log (x-1)+c$,$2 x+2 \log (x-1)+c$,$x+4 \log (1-x)+c$, $x+4 \log (x-1)+c$,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Medium,4600,*#####,###,####,####,Goutam,####,10,###,20
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,1,###,12
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,2,###,13
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,3,###,14
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,4,###,15
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,5,###,16
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,6,###,17
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,7,###,18
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,8,###,19
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,9,###,20
11,$\int e^{x \log a} \cdot e^{x} d x=$,$\quad(\mathrm{ae})^{\mathrm{x}}+\mathrm{c}$,$\frac{(a e)^{x}}{\log (a e)}+c$,$\frac{\mathrm{e}^{\mathrm{x}}}{1+\log a}+c$,None of these,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,5000,*#####,###,####,####,Goutam,####,10,###,21
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,1,###,13
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,2,###,14
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,3,###,15
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,4,###,16
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,5,###,17
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,6,###,18
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,7,###,19
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,8,###,20
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,9,###,21
12,$\int \frac{a x^{3}+b x^{2}+c}{x^{4}} d x=$,$\operatorname{alog} x+\frac{b}{x^{2}}+\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x+\frac{b}{x}-\frac{c}{3 x^{3}}+c$,$\operatorname{alog} x-\frac{b}{x}-\frac{c}{3 x^{3}}+c$,None of these,Option 3,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,6250,*#####,###,####,####,Goutam,####,10,###,22
13,$\int \frac{d x}{\left(x^{2}+1\right)\left(x^{2}+4\right)}$ equals :,$\frac{1}{3} \tan ^{-1} x+\frac{1}{6} \tan ^{-1} x+c$,$\frac{1}{3} \tan ^{-1} x-\frac{1}{6} \tan ^{-1} \frac{x}{2}+c$,$\tan ^{-1} x-\tan ^{-1} \frac{x}{2}+c$,$3 \tan ^{-1} x-\frac{3}{2} \tan ^{-1} \frac{x}{2}+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,1,###,14
13,$\int \frac{d x}{\left(x^{2}+1\right)\left(x^{2}+4\right)}$ equals :,$\frac{1}{3} \tan ^{-1} x+\frac{1}{6} \tan ^{-1} x+c$,$\frac{1}{3} \tan ^{-1} x-\frac{1}{6} \tan ^{-1} \frac{x}{2}+c$,$\tan ^{-1} x-\tan ^{-1} \frac{x}{2}+c$,$3 \tan ^{-1} x-\frac{3}{2} \tan ^{-1} \frac{x}{2}+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,2,###,15
13,$\int \frac{d x}{\left(x^{2}+1\right)\left(x^{2}+4\right)}$ equals :,$\frac{1}{3} \tan ^{-1} x+\frac{1}{6} \tan ^{-1} x+c$,$\frac{1}{3} \tan ^{-1} x-\frac{1}{6} \tan ^{-1} \frac{x}{2}+c$,$\tan ^{-1} x-\tan ^{-1} \frac{x}{2}+c$,$3 \tan ^{-1} x-\frac{3}{2} \tan ^{-1} \frac{x}{2}+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,3,###,16
13,$\int \frac{d x}{\left(x^{2}+1\right)\left(x^{2}+4\right)}$ equals :,$\frac{1}{3} \tan ^{-1} x+\frac{1}{6} \tan ^{-1} x+c$,$\frac{1}{3} \tan ^{-1} x-\frac{1}{6} \tan ^{-1} \frac{x}{2}+c$,$\tan ^{-1} x-\tan ^{-1} \frac{x}{2}+c$,$3 \tan ^{-1} x-\frac{3}{2} \tan ^{-1} \frac{x}{2}+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,4,###,17
13,$\int \frac{d x}{\left(x^{2}+1\right)\left(x^{2}+4\right)}$ equals :,$\frac{1}{3} \tan ^{-1} x+\frac{1}{6} \tan ^{-1} x+c$,$\frac{1}{3} \tan ^{-1} x-\frac{1}{6} \tan ^{-1} \frac{x}{2}+c$,$\tan ^{-1} x-\tan ^{-1} \frac{x}{2}+c$,$3 \tan ^{-1} x-\frac{3}{2} \tan ^{-1} \frac{x}{2}+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,5,###,18
13,$\int \frac{d x}{\left(x^{2}+1\right)\left(x^{2}+4\right)}$ equals :,$\frac{1}{3} \tan ^{-1} x+\frac{1}{6} \tan ^{-1} x+c$,$\frac{1}{3} \tan ^{-1} x-\frac{1}{6} \tan ^{-1} \frac{x}{2}+c$,$\tan ^{-1} x-\tan ^{-1} \frac{x}{2}+c$,$3 \tan ^{-1} x-\frac{3}{2} \tan ^{-1} \frac{x}{2}+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,6,###,19
13,$\int \frac{d x}{\left(x^{2}+1\right)\left(x^{2}+4\right)}$ equals :,$\frac{1}{3} \tan ^{-1} x+\frac{1}{6} \tan ^{-1} x+c$,$\frac{1}{3} \tan ^{-1} x-\frac{1}{6} \tan ^{-1} \frac{x}{2}+c$,$\tan ^{-1} x-\tan ^{-1} \frac{x}{2}+c$,$3 \tan ^{-1} x-\frac{3}{2} \tan ^{-1} \frac{x}{2}+c$,Option 2,Maths,Indefinite Integration,Integrals of Algebric Functions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,7,###,20
